"LotArea","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","SalePrice"
9084,0,0,935,935,955,677,1632,0,0,2,1,3,1,8,1,2,462,0,28,176500
8529,20,0,1434,1454,1434,0,1434,0,0,2,0,3,1,6,1,2,527,290,39,189000
5330,1196,0,298,1494,1652,0,1652,1,0,2,0,2,1,6,0,2,499,96,48,251000
11625,841,0,198,1039,1039,0,1039,1,0,1,1,3,1,6,0,2,504,0,0,131500
10500,349,0,23,372,576,533,1109,0,1,1,0,3,1,5,0,1,288,35,0,139000
10930,580,0,333,913,1048,510,1558,1,0,1,1,3,1,6,1,1,288,0,0,140000
21286,0,0,720,720,720,551,1271,0,0,2,0,4,1,7,1,1,312,0,0,135000
12493,419,306,375,1100,1100,0,1100,1,0,1,0,3,1,6,1,1,312,355,0,141000
11880,704,0,567,1271,1601,0,1601,0,0,2,0,3,1,7,1,2,478,0,0,157000
7200,0,0,0,0,827,0,827,0,0,1,0,2,1,5,1,1,392,0,0,107500
8775,495,0,495,990,990,0,990,0,0,1,0,3,1,5,0,1,299,0,64,126000
7500,410,0,811,1221,1221,0,1221,1,0,2,0,2,1,6,0,2,400,0,113,185000
7800,507,0,286,793,793,325,1118,1,0,1,0,3,1,5,1,2,410,0,0,119900
215245,1236,820,80,2136,2036,0,2036,2,0,2,0,3,1,8,2,2,513,0,0,375000
9000,0,0,1088,1088,1088,871,1959,0,0,2,1,3,1,8,1,3,1025,208,46,270000
6951,658,0,218,876,923,0,923,1,0,1,0,3,1,5,0,1,264,362,0,119500
8712,860,0,132,992,1306,0,1306,1,0,1,0,2,1,5,0,1,756,0,0,153000
12400,585,0,630,1215,1215,0,1215,0,0,1,0,3,1,6,0,1,297,0,0,155000
115149,1219,0,424,1643,1824,0,1824,1,0,2,0,2,1,5,2,2,739,380,48,302000
7350,852,0,100,952,952,0,952,1,0,1,0,2,1,4,0,2,840,0,0,139000
8450,775,0,281,1056,1056,0,1056,1,0,1,0,3,1,6,1,1,304,0,85,142000
5687,210,0,570,780,936,780,1716,1,0,2,0,6,1,9,0,0,0,0,184,135900
7931,1148,0,0,1148,1148,0,1148,1,0,1,0,3,1,6,0,1,672,0,0,132500
9600,0,0,1095,1095,1095,679,1774,1,0,2,0,4,2,8,0,3,779,0,0,87000
10800,789,0,245,1034,1050,1028,2078,1,0,2,1,3,1,8,1,3,836,0,102,339750
8767,24,0,1286,1310,1310,0,1310,0,0,2,0,3,1,6,1,2,400,0,0,164990
8899,24,0,1316,1340,1340,0,1340,0,0,2,0,3,1,6,0,2,396,100,30,181134
10410,0,0,672,672,694,520,1214,0,0,1,0,3,1,6,0,3,936,216,0,105000
12000,144,608,172,924,1122,0,1122,1,0,1,0,2,1,6,0,2,528,0,36,147000
3363,0,0,976,976,976,732,1708,0,0,2,0,3,1,7,0,2,380,0,40,130000
11777,328,551,285,1164,1320,0,1320,1,0,1,0,3,1,6,2,2,564,160,68,164500
8100,0,0,849,849,1075,1063,2138,0,0,2,0,2,3,11,0,2,360,40,156,106000
7406,684,0,515,1199,1220,0,1220,1,0,2,0,2,1,6,0,2,632,105,54,194000
11394,1445,0,411,1856,1856,0,1856,1,0,1,1,1,1,8,1,3,834,113,0,394432
8990,0,0,1498,1498,1498,0,1498,0,0,2,0,2,1,5,0,2,675,351,33,204900
6853,1005,0,262,1267,1296,0,1296,1,0,2,0,2,1,6,0,2,471,192,25,220000
6240,425,0,459,884,959,408,1367,0,0,1,0,3,1,6,1,1,560,0,0,127500
9758,412,287,251,950,950,0,950,0,0,1,0,3,1,5,0,1,280,0,0,119500
10029,831,0,320,1151,1164,896,2060,0,1,2,1,4,1,8,1,2,521,0,228,211000
9000,1078,0,488,1566,1566,0,1566,1,0,2,0,3,1,7,0,2,750,144,168,262500
8593,288,0,619,907,907,0,907,0,0,1,0,3,1,5,0,1,352,0,0,109008
10197,288,374,700,1362,1362,0,1362,1,0,1,1,3,1,6,1,2,504,0,20,163000
10846,1619,0,100,1719,1719,0,1719,2,0,1,1,1,1,6,2,2,473,122,30,324000
11218,0,0,1055,1055,1055,790,1845,0,0,2,1,3,1,8,1,2,462,635,104,189000
12803,922,0,572,1494,1494,0,1494,1,0,2,0,3,1,6,1,2,530,192,36,221000
7200,905,0,357,1262,1262,0,1262,0,0,2,0,2,1,5,0,2,572,0,120,185000
11120,660,0,572,1232,1232,0,1232,0,0,2,0,3,1,6,0,2,516,0,0,162500
10708,379,768,470,1617,1867,0,1867,1,0,1,0,2,1,7,3,1,303,476,0,190000
13837,1002,202,0,1204,1377,806,2183,0,0,2,1,4,1,9,0,3,786,0,0,229000
12182,1201,0,340,1541,1541,0,1541,0,0,2,0,3,1,7,1,2,532,0,70,220000
8500,0,0,793,793,997,520,1517,0,0,2,0,3,1,7,0,0,0,0,0,115000
16737,1447,0,533,1980,1980,0,1980,1,0,2,0,3,1,8,1,3,770,194,45,315000
10434,0,0,1005,1005,1005,0,1005,0,0,1,0,2,1,5,1,2,672,0,0,115000
10356,716,0,253,969,969,0,969,0,0,1,1,3,1,5,0,2,440,0,0,122000
21384,1309,0,15,1324,1072,504,1576,2,0,1,1,3,1,6,1,2,528,0,312,223500
21695,808,0,72,880,1680,0,1680,1,0,2,0,3,1,5,1,2,540,292,44,222000
1920,471,0,294,765,765,600,1365,1,0,1,1,2,1,6,0,2,440,240,36,122500
11900,822,0,564,1386,1411,0,1411,0,0,2,0,3,1,6,1,2,544,192,0,82500
9000,50,0,430,480,480,0,480,1,0,0,0,1,1,4,0,1,308,0,0,35311
6371,733,0,625,1358,1358,0,1358,1,0,2,0,2,1,6,1,2,484,192,35,224000
5381,900,0,406,1306,1306,0,1306,1,0,2,0,1,1,5,1,2,624,170,63,196000
9800,894,0,0,894,894,0,894,1,0,1,0,3,1,5,0,2,552,256,0,149900
9636,0,0,808,808,808,785,1593,0,0,2,1,3,1,7,1,2,389,342,40,178000
11362,1039,0,797,1836,1836,0,1836,1,0,2,0,3,1,7,1,3,862,125,185,280000
10320,0,0,756,756,756,713,1469,0,0,1,0,3,1,7,0,1,216,57,0,135000
14859,0,0,1670,1670,1670,0,1670,0,0,2,0,3,1,7,1,3,690,144,60,240000
7917,0,0,953,953,953,694,1647,0,0,2,1,3,1,7,1,2,460,0,40,175000
10386,1464,0,536,2000,2000,0,2000,1,0,2,0,3,1,8,0,3,888,168,0,305900
9600,504,0,546,1050,1050,0,1050,0,0,1,0,2,1,5,0,1,338,0,0,128900
6600,0,0,994,994,1378,994,2372,0,0,2,0,4,2,11,0,1,432,0,287,107500
10800,0,0,718,718,1576,978,2554,0,0,1,1,3,1,8,0,2,704,0,48,159500
8777,1084,0,188,1272,1272,928,2200,2,0,2,2,4,2,9,0,0,0,0,70,145900
8500,0,0,649,649,649,668,1317,0,0,1,0,3,1,6,0,1,250,0,54,40000
12155,1237,0,420,1657,1657,0,1657,0,1,2,0,3,1,7,1,2,484,0,0,163500
9786,600,0,312,912,1085,649,1734,0,0,1,1,3,1,7,1,2,440,0,0,159000
6240,0,0,1042,1042,1042,534,1576,0,0,1,0,3,1,8,1,1,225,0,0,149000
10475,0,0,1694,1694,1694,0,1694,0,0,2,0,3,1,7,0,3,776,160,33,245350
12665,0,0,876,876,876,540,1416,0,0,1,1,4,1,7,1,3,720,418,0,153900
2544,0,0,600,600,520,623,1223,0,0,2,1,2,1,4,0,2,480,0,166,147400
10226,0,0,1622,1622,1630,0,1630,1,0,2,0,3,1,8,1,3,860,172,42,295493
12227,896,0,434,1330,1542,1330,2872,1,0,2,1,4,1,11,1,2,619,550,282,272000
7301,0,0,0,0,495,1427,1922,0,0,3,0,4,1,7,1,2,672,0,0,198500
9842,0,0,612,612,990,1611,2601,0,0,3,1,4,1,8,0,2,621,183,0,189000
3636,0,0,796,796,796,0,796,0,0,1,0,2,1,5,0,0,0,0,0,55000
14175,988,0,200,1188,1437,0,1437,1,0,1,1,3,1,6,1,2,576,304,0,168000
7630,0,0,360,360,1032,780,1812,0,0,2,0,4,2,8,1,2,672,344,0,140000
35760,1387,0,543,1930,1831,1796,3627,1,0,3,1,4,1,10,1,3,807,361,76,625000
13693,0,0,2153,2153,2069,574,2643,0,0,2,1,3,1,9,1,3,694,414,84,380000
10400,0,0,1304,1304,1682,0,1682,0,0,2,0,3,1,7,1,2,530,98,0,174000
8816,504,0,506,1010,1052,0,1052,1,0,1,0,3,1,6,0,2,440,0,0,155000
9286,196,0,1072,1268,1268,0,1268,0,0,1,1,3,1,5,0,1,252,173,0,143500
4500,1201,0,36,1237,1337,0,1337,1,0,2,0,2,1,5,0,2,405,0,199,153500
9042,828,0,115,943,943,695,1638,1,0,2,1,3,1,7,2,2,472,100,38,192000
5664,1158,0,343,1501,1659,0,1659,1,0,2,0,2,1,5,1,2,499,212,59,278000
7420,417,0,640,1057,1057,0,1057,0,0,1,0,3,1,6,0,2,576,0,0,132000
10852,786,0,173,959,959,712,1671,1,0,2,1,3,1,7,1,2,472,0,38,173000
9240,0,0,1055,1055,1055,1208,2263,0,0,2,1,3,1,7,1,2,905,0,45,287000
10400,929,0,916,1845,1872,0,1872,0,1,2,0,3,1,6,1,2,604,197,39,241500
8012,543,119,261,923,923,0,923,0,0,2,0,2,1,5,1,1,264,80,0,143000
2117,436,0,320,756,769,756,1525,0,0,2,1,3,1,5,1,2,440,0,0,177000
7577,20,0,1342,1362,1362,0,1362,0,0,2,0,2,1,6,1,2,460,192,28,194700
3735,450,0,241,691,713,739,1452,1,0,2,1,3,1,6,0,2,506,0,34,183900
15660,341,0,457,798,1137,817,1954,0,1,1,1,3,1,8,2,2,431,0,119,311500
4060,0,0,864,864,864,0,864,0,0,1,0,2,1,4,0,0,0,0,96,99900
10335,679,0,811,1490,1501,0,1501,1,0,2,0,3,1,6,0,2,577,144,29,204000
8544,0,0,0,0,1040,0,1040,0,0,2,0,2,2,6,0,2,400,0,0,93500
9452,1074,0,322,1396,1407,985,2392,1,0,2,1,3,1,7,1,3,870,0,70,348000
14006,0,0,936,936,936,840,1776,0,0,2,1,3,1,7,1,2,474,144,96,192500
12342,0,0,978,978,1422,0,1422,0,0,1,0,3,1,6,1,1,286,0,0,139900
12244,871,0,611,1482,1482,780,2262,1,0,2,1,4,1,10,2,3,749,168,0,305000
8795,300,0,652,952,980,1276,2256,0,0,2,1,4,1,8,1,2,554,224,54,236000
11096,24,0,1632,1656,1656,0,1656,0,0,2,0,3,1,7,0,3,826,0,146,249700
17043,0,0,1362,1362,1586,0,1586,0,0,2,0,3,1,7,1,2,435,192,0,181000
9000,616,0,248,864,864,0,864,0,0,1,0,3,1,5,0,2,528,0,0,120500
6000,375,0,360,735,869,349,1218,0,1,1,0,3,1,6,1,2,440,0,0,131000
6930,300,294,468,1062,1352,0,1352,0,1,1,0,3,1,6,0,1,288,168,0,130000
21535,1455,0,989,2444,2444,1872,4316,0,1,3,1,4,1,10,2,3,832,382,50,755000
12936,593,0,130,723,735,660,1395,0,1,1,1,3,1,6,1,2,497,294,116,162000
5400,0,0,691,691,691,0,691,0,0,1,0,2,1,4,0,1,216,0,20,86000
10634,428,180,0,608,1319,0,1319,1,0,1,0,3,1,5,0,1,270,66,0,123000
7052,659,0,705,1364,1364,0,1364,1,0,2,0,2,1,6,1,2,484,192,36,185850
12030,0,0,1694,1694,1694,0,1694,0,0,2,0,3,1,7,0,3,818,168,228,318000
17400,936,0,190,1126,1126,0,1126,1,0,2,0,3,1,5,1,2,484,295,41,160000
10784,0,0,384,384,802,670,1472,0,0,2,1,3,1,7,1,2,402,164,0,160000
1974,334,0,212,546,546,546,1092,0,0,1,1,3,1,6,0,1,286,120,96,83500
2645,649,0,321,970,983,756,1739,1,0,2,1,3,1,7,0,2,480,115,0,172500
3182,16,0,1357,1373,1555,0,1555,0,0,2,0,2,1,7,1,2,430,143,20,192500
15498,1165,400,0,1565,2898,0,2898,1,0,2,0,2,1,10,1,2,665,0,72,287000
8212,203,0,661,864,864,0,864,1,0,1,0,2,1,5,0,1,200,0,0,58500
7590,512,0,148,660,660,688,1348,0,0,1,1,3,1,6,1,2,453,188,108,155000
14850,895,0,197,1092,1092,0,1092,1,0,1,0,2,1,6,1,1,299,268,0,141000
13286,1234,0,464,1698,1698,0,1698,1,0,2,0,3,1,8,1,3,768,327,64,320000
1680,0,0,630,630,630,672,1302,0,0,2,1,3,1,6,0,1,280,0,0,112000
16056,240,0,1752,1992,1992,876,2868,0,0,3,1,4,1,11,1,3,716,214,108,556581
3922,0,0,1258,1258,1258,0,1258,0,0,2,0,2,1,6,1,3,648,144,16,172500
7658,456,0,1296,1752,1752,0,1752,1,0,2,0,2,1,6,1,2,576,196,82,319900
8125,0,0,756,756,756,797,1553,0,0,2,1,3,1,6,0,2,615,0,45,186500
10500,432,0,432,864,864,0,864,0,0,1,0,3,1,5,1,0,0,0,0,115000
4388,116,0,556,672,840,0,840,0,0,1,0,3,1,5,1,0,0,0,0,87000
10175,490,0,935,1425,1425,0,1425,0,0,2,0,3,1,7,1,2,576,0,0,180500
50271,1810,0,32,1842,1842,0,1842,2,0,0,1,0,1,5,1,3,894,857,72,385000
7763,504,108,319,931,1283,0,1283,1,0,1,0,3,1,6,0,2,506,0,0,140000
8197,0,0,660,660,1285,0,1285,0,0,1,1,3,1,7,1,2,528,138,0,143500
10680,756,0,1380,2136,2136,0,2136,0,0,2,0,4,1,7,0,2,528,0,30,137900
7264,0,0,952,952,952,596,1548,0,0,2,1,3,1,5,0,2,672,74,0,205000
9675,341,0,772,1113,1113,858,1971,0,0,2,1,3,1,8,1,2,689,0,48,253000
10552,1018,0,380,1398,1700,0,1700,0,1,1,1,4,1,6,1,2,447,0,38,165500
8850,0,0,815,815,815,875,1690,0,0,1,0,3,1,7,1,1,225,0,0,144000
10665,1013,0,440,1453,1479,0,1479,1,0,2,0,3,1,7,0,2,558,144,29,226000
1680,0,0,525,525,525,567,1092,0,0,1,1,3,1,6,0,1,264,0,0,88000
8521,842,0,70,912,912,0,912,0,0,1,0,3,1,5,1,1,336,0,0,125000
5400,0,0,1073,1073,1073,0,1073,0,0,1,0,2,1,4,0,1,326,0,0,108480
11782,899,0,210,1109,1155,0,1155,1,0,1,0,3,1,6,0,2,576,192,0,148000
12168,428,0,537,965,1940,1254,3194,0,0,2,1,4,1,10,2,2,380,0,0,359100
5825,0,0,600,600,747,0,747,0,0,1,0,1,1,5,0,2,528,0,0,79900
13860,1410,0,542,1952,2000,704,2704,1,0,2,1,4,1,9,3,2,538,269,111,345000
4500,866,0,338,1204,1204,0,1204,1,0,2,0,2,1,5,0,2,412,0,247,162000
9765,310,0,370,680,680,790,1470,0,0,2,1,3,1,6,1,2,420,232,63,185000
13125,994,0,484,1478,1493,0,1493,1,0,2,0,3,1,7,1,2,508,140,39,208900
7700,0,0,756,756,1051,788,1839,0,0,1,1,4,1,7,1,2,442,0,124,155000
11194,0,0,1406,1406,1454,482,1936,0,0,2,1,3,1,7,1,2,504,188,124,230500
7844,209,0,463,672,672,728,1400,0,0,1,1,3,1,6,1,2,440,0,0,149500
13680,0,0,0,0,1733,0,1733,0,0,2,0,4,1,8,1,2,452,0,0,139600
7420,851,0,140,991,1077,0,1077,1,0,1,0,2,2,5,2,1,205,0,4,118000
11423,1358,0,223,1581,1601,0,1601,1,0,2,0,3,1,6,1,2,670,180,0,272000
8199,648,0,80,728,728,728,1456,1,0,2,1,3,1,7,1,2,410,36,18,189000
23257,0,0,868,868,887,1134,2021,0,0,2,1,3,1,9,1,2,422,0,100,274725
63887,5644,0,466,6110,4692,950,5642,2,0,2,1,3,1,12,3,2,1418,214,292,160000
11988,326,0,389,715,849,811,1660,0,0,1,1,3,1,6,1,1,240,0,0,188700
8544,0,0,0,0,1040,0,1040,0,0,2,0,2,2,6,0,2,400,0,0,87500
8935,0,0,831,831,831,829,1660,0,0,2,1,3,1,7,0,2,493,144,68,195000
1596,462,0,0,462,526,462,988,1,0,1,0,2,1,5,0,1,297,120,101,91000
12702,0,0,0,0,882,0,882,0,0,1,0,2,1,4,0,1,308,0,45,97000
9158,0,0,1496,1496,1496,0,1496,0,0,2,0,3,1,7,0,2,474,168,130,225000
12393,0,0,847,847,847,1101,1948,0,0,2,1,4,1,8,1,2,434,100,48,195000
5362,0,0,661,661,661,589,1250,0,0,2,0,3,1,8,1,2,552,242,0,139000
16033,1261,0,572,1833,1850,0,1850,1,0,2,0,3,1,8,1,3,772,519,112,326000
7200,234,486,180,900,900,0,900,0,1,1,0,3,1,5,0,2,576,222,32,134800
3500,312,0,408,720,720,564,1284,0,0,1,1,2,1,5,0,1,240,0,35,110000
13526,560,375,0,935,935,0,935,1,0,1,0,3,1,5,0,1,288,180,0,137000
10125,641,279,276,1196,1279,0,1279,0,1,2,0,3,1,6,2,2,473,238,83,171500
9938,750,0,300,1050,1062,887,1949,1,0,2,1,3,1,8,1,2,574,156,90,236000
5350,0,0,728,728,1306,0,1306,0,0,1,0,3,1,6,0,0,0,263,0,76500
8820,1088,0,0,1088,1188,561,1869,0,0,1,0,2,1,7,0,2,456,48,0,124900
7590,540,0,324,864,876,936,1812,0,0,2,0,4,1,8,1,1,264,0,168,169500
8814,925,0,349,1274,1274,0,1274,1,0,2,0,3,1,6,0,2,508,264,98,203000
13704,0,0,1541,1541,1541,0,1541,0,0,2,0,3,1,6,1,3,843,468,81,205000
8089,945,0,474,1419,1419,0,1419,1,0,2,0,2,1,7,1,2,567,140,0,392000
8172,167,0,697,864,864,0,864,1,0,1,0,2,1,5,0,2,572,0,0,115000
10000,594,0,270,864,1144,0,1144,1,0,1,0,3,1,6,1,1,264,165,0,131400
6204,0,0,795,795,954,795,2230,1,0,1,0,5,1,10,0,1,440,0,188,118500
8462,814,0,114,928,936,785,1721,0,1,2,1,3,1,7,0,2,471,300,87,201000
18000,0,0,894,894,894,0,894,0,0,1,0,2,1,6,0,3,1248,0,20,81000
3684,0,0,1373,1373,1555,0,1555,0,0,2,0,2,1,7,1,3,660,143,20,174000
8892,0,0,1065,1065,1065,0,1065,0,0,1,1,3,1,6,0,2,461,74,0,126500
19138,120,0,744,864,864,0,864,0,0,1,0,2,1,4,0,2,400,0,0,141000
11924,998,0,177,1175,1182,1142,2324,1,0,3,0,4,1,11,2,3,736,147,21,345000
13175,790,163,589,1542,2073,0,2073,1,0,2,0,3,1,7,2,2,500,349,0,210000
6420,210,551,219,980,1148,0,1148,0,1,1,0,2,1,6,0,1,308,0,0,123500
4435,659,0,189,848,848,0,848,1,0,1,0,1,1,3,0,2,420,140,0,131500
17920,306,1085,372,1763,1779,0,1779,1,0,1,1,3,1,6,1,2,454,0,418,170000
10628,778,0,499,1277,1277,0,1277,1,0,1,0,2,1,5,1,2,526,0,0,167000
9638,0,0,804,804,1699,748,2447,0,0,2,0,4,1,10,1,1,336,272,0,169000
11767,0,0,560,560,796,550,1346,0,0,1,1,2,1,6,0,1,384,168,24,112000
12342,262,0,599,861,861,0,861,0,0,1,0,1,1,4,0,2,539,158,0,82500
3604,0,0,689,689,703,689,1392,0,0,2,0,2,1,5,0,2,540,0,102,146000
14892,1320,0,426,1746,1746,0,1746,1,0,2,0,3,1,7,2,3,758,201,39,377500
9900,552,0,280,832,1098,880,1978,0,0,2,1,4,1,9,1,2,486,0,43,176000
12546,678,0,762,1440,1440,0,1440,0,0,2,0,3,1,7,1,2,467,0,0,182900
8800,0,0,576,576,792,348,1140,0,0,1,0,3,1,7,0,0,0,0,160,96500
10496,196,0,844,1040,1168,678,1846,0,0,2,0,3,1,7,1,1,315,0,0,143000
14598,0,0,894,894,894,1039,1933,0,0,2,1,4,1,9,1,3,668,100,18,214000
8658,643,0,445,1088,1324,0,1324,0,0,2,0,3,1,6,1,2,440,0,138,160000
19378,57,0,1335,1392,1392,1070,2462,1,0,2,1,4,1,9,1,2,576,239,132,320000
9855,0,0,1436,1436,1689,0,1689,0,0,1,0,3,1,7,1,2,480,0,0,127500
10944,1000,0,223,1223,1223,904,2127,1,0,2,1,3,1,5,2,2,525,171,132,271000
9525,0,0,1099,1099,1099,0,1099,0,0,1,1,3,1,6,0,1,352,278,0,144000
12677,1218,0,300,1518,1518,0,1518,0,0,1,1,1,1,6,1,2,588,185,140,274000
9144,399,0,484,883,988,517,1505,1,0,1,0,3,1,8,0,1,240,0,0,145000
9250,480,468,108,1056,1056,0,1056,0,1,1,0,3,1,6,0,1,260,390,0,139400
11846,1567,0,225,1792,1792,0,1792,1,0,2,0,2,1,6,1,3,874,206,49,374000
3182,0,0,600,600,600,600,1200,0,0,2,1,2,1,4,0,2,480,0,172,151000
13650,57,441,554,1052,1252,668,1920,1,0,2,0,4,1,8,1,2,451,0,0,172500
10140,663,377,0,1040,1309,0,1309,1,0,1,1,3,1,5,1,2,484,265,0,181000
11170,1216,0,0,1216,1298,1216,2514,0,0,2,1,4,1,8,0,2,693,0,0,250000
11787,719,0,660,1379,1383,1015,2398,1,0,2,1,3,1,8,1,3,834,239,60,315750
8738,0,0,975,975,1005,1286,2291,0,0,2,1,4,1,8,1,2,429,192,0,230000
15593,603,0,701,1304,1304,983,2287,0,0,2,0,3,1,7,1,2,667,0,21,225000
7200,777,0,117,894,894,0,894,0,0,1,0,2,1,6,0,2,600,215,0,123000
9206,0,0,741,741,977,755,1732,0,0,2,1,3,1,7,1,2,476,192,46,178000
9317,513,0,227,740,1006,769,1775,1,0,2,1,3,1,7,1,2,425,234,72,213000
9505,0,0,884,884,884,1151,2035,0,0,2,1,3,1,8,1,2,434,144,48,222500
5604,468,0,396,864,864,0,864,1,0,1,0,2,1,5,0,0,0,0,0,98000
10900,378,0,311,689,689,703,1392,0,0,1,1,3,1,6,0,1,299,0,36,161750
15138,689,0,773,1462,1490,1304,2794,1,0,2,1,4,1,9,1,3,810,0,146,403000
7851,625,0,235,860,860,1100,1960,1,0,2,1,4,1,8,2,2,440,288,48,216500
8063,0,0,924,924,948,742,1690,0,0,2,1,3,1,7,1,2,463,100,48,181000
7150,432,0,460,892,892,0,892,0,0,1,0,3,1,5,0,1,288,0,0,100000
7162,0,0,876,876,904,0,904,0,0,1,0,3,1,6,0,1,408,0,0,109900
8525,0,0,940,940,1024,940,1964,0,0,1,1,4,1,7,0,0,0,0,192,130000
10482,507,0,81,588,1138,0,1138,0,1,1,0,3,1,6,0,1,264,224,0,145000
12274,0,0,1417,1417,1428,0,1428,0,0,2,0,3,1,6,0,2,554,0,60,227680
9291,426,0,406,832,832,878,1710,0,0,2,1,3,1,7,0,2,506,144,70,187000
11841,816,0,0,816,816,0,816,1,0,1,0,3,1,5,0,0,0,0,32,118500
12508,660,0,323,983,983,767,1750,1,0,2,0,4,1,7,0,1,423,245,0,160000
10364,0,0,806,806,806,766,1572,0,0,2,1,3,1,7,1,2,373,0,40,168000
5100,0,0,588,588,833,833,1666,0,0,1,0,3,1,7,1,1,228,192,63,161000
11310,0,0,1367,1367,1375,0,1375,0,0,1,0,2,1,5,1,2,451,0,30,140000
11643,500,0,748,1248,1338,1296,2634,1,1,2,2,6,2,12,0,4,968,0,0,200000
17500,1406,0,496,1902,1902,0,1902,1,0,2,0,3,1,7,2,2,567,0,207,335000
13688,1016,0,556,1572,1572,1096,2668,1,0,2,1,3,1,10,2,3,726,400,0,412500
6240,0,0,896,896,896,448,1344,0,0,1,0,3,1,7,0,1,240,200,114,115000
9430,1163,0,89,1252,1268,1097,2365,1,0,2,1,3,1,8,1,3,856,0,128,337000
5868,248,240,448,936,936,0,936,1,0,1,0,2,1,4,0,1,308,0,0,129000
7000,646,0,218,864,864,0,864,1,0,1,0,3,1,6,0,1,336,0,0,136500
11344,460,0,414,874,874,650,1524,0,0,1,1,3,1,7,0,1,315,0,0,144000
10998,408,420,156,984,984,620,1604,0,0,2,0,3,1,6,0,2,660,0,68,117000
4920,616,0,722,1338,1338,0,1338,1,0,2,0,2,1,6,0,2,582,0,0,213500
11308,936,0,168,1104,1130,1054,2184,1,0,2,1,3,1,10,1,3,836,0,102,335000
3675,547,0,0,547,1072,0,1072,1,0,1,0,2,1,5,0,2,525,0,28,145000
8400,0,0,0,0,2020,0,2020,0,0,2,0,4,2,10,2,2,630,0,0,144000
8755,772,0,220,992,1022,1038,2060,1,0,2,1,3,1,8,1,2,390,0,0,214000
31770,639,0,441,1080,1656,0,1656,1,0,1,0,3,1,7,2,2,528,210,62,215000
8816,651,0,470,1121,1121,0,1121,1,0,1,0,3,1,5,0,2,480,0,80,139000
10440,0,0,650,650,958,581,1539,0,0,2,0,3,1,8,1,2,686,70,78,157500
24090,0,0,1032,1032,1207,1196,2403,0,0,2,0,4,1,10,2,1,349,56,0,244400
12435,361,0,602,963,963,829,1792,0,0,2,1,3,1,7,1,2,564,0,96,231500
11367,932,0,133,1065,1091,898,1989,1,0,2,1,3,1,7,1,2,586,199,60,255000
12354,0,0,684,684,684,512,1196,0,0,1,0,3,1,7,0,2,528,0,46,110000
10240,625,1061,0,1686,1686,0,1686,1,0,2,0,3,1,7,1,2,612,384,131,207500
5395,733,0,604,1337,1337,0,1337,1,0,2,0,2,1,5,1,2,462,96,0,180000
5925,0,0,600,600,600,368,968,0,0,1,0,2,1,6,0,0,0,0,0,37900
9187,336,0,748,1084,1080,0,1080,0,0,1,1,3,1,5,0,2,484,120,0,134000
9248,560,0,598,1158,1167,0,1167,1,0,2,0,3,1,6,0,2,400,120,26,173000
4500,883,0,341,1224,1224,0,1224,1,0,2,0,2,1,5,0,2,402,0,304,165000
7415,759,0,80,839,864,729,1593,1,0,2,1,3,1,8,1,2,398,100,75,193000
7535,111,279,522,912,912,0,912,0,1,1,0,2,1,5,0,1,297,12,285,120000
4435,685,0,163,848,848,0,848,1,0,1,0,1,1,4,0,2,420,140,0,140000
7500,0,0,994,994,1028,776,1804,0,0,2,1,3,1,7,1,2,442,140,60,189000
4750,1573,0,0,1573,1625,0,1625,1,1,2,0,2,1,5,1,2,538,123,0,235000
11070,0,0,1907,1907,1959,0,1959,0,0,3,0,5,2,9,0,3,766,0,0,171000
9600,0,0,1164,1164,1164,0,1164,0,0,1,1,3,1,6,0,2,528,0,0,140000
9020,624,336,288,1248,1350,0,1350,1,0,1,1,3,1,6,0,2,520,176,0,168500
2665,0,0,264,264,616,688,1304,0,0,1,1,3,1,4,1,1,336,141,24,115000
8471,506,0,0,506,1212,0,1212,1,0,1,0,3,1,6,1,2,492,292,12,151000
6292,384,0,384,768,790,0,790,0,0,1,0,2,1,4,0,1,160,0,141,91000
9060,0,0,0,0,1340,0,1340,0,0,1,0,3,1,7,1,1,252,116,0,120000
10448,0,0,689,689,1378,741,2119,0,0,2,1,3,1,7,1,2,583,0,104,158000
7200,0,0,0,0,1040,0,1040,0,0,1,0,2,1,5,0,2,625,0,0,109500
12692,1231,0,1969,3200,3228,0,3228,1,0,3,0,4,1,10,1,2,546,264,75,430000
8414,663,0,396,1059,1068,0,1068,0,1,1,0,3,1,6,0,1,264,192,0,154500
7800,450,0,414,864,899,0,899,0,0,1,0,3,1,5,0,1,288,64,0,130000
53227,1116,0,248,1364,1663,0,1663,1,0,1,0,2,1,6,2,2,529,224,137,256000
8487,20,0,1480,1500,1500,0,1500,0,0,2,0,3,1,6,0,2,570,192,36,190000
4590,24,0,1530,1554,1554,0,1554,0,0,2,0,2,1,6,1,2,627,156,73,209500
7153,1200,0,78,1278,1294,0,1294,1,0,2,0,3,1,6,0,2,496,112,51,179200
14375,111,354,354,819,1344,0,1344,0,1,1,0,3,1,7,1,2,525,0,118,137500
